recall,precision
1.0,0.01533494753833737
1.0,0.015347334410339256
1.0,0.015359741309620048
1.0,0.015372168284789644
1.0,0.015384615384615385
1.0,0.01539708265802269
1.0,0.015409570154095702
1.0,0.015422077922077922
1.0,0.015434606011372868
1.0,0.015447154471544716
1.0,0.015459723352318959
1.0,0.015472312703583062
1.0,0.015484922575387123
1.0,0.015497553017944535
1.0,0.015510204081632653
1.0,0.015522875816993464
1.0,0.01553556827473426
1.0,0.015548281505728314
1.0,0.015561015561015561
1.0,0.01557377049180328
1.0,0.015586546349466776
1.0,0.015599343185550082
1.0,0.015612161051766639
1.0,0.015625
1.0,0.015637860082304528
1.0,0.015650741350906095
1.0,0.015663643858202802
1.0,0.015676567656765675
1.0,0.01568951279933939
1.0,0.015702479338842976
1.0,0.015715467328370553
1.0,0.015728476821192054
1.0,0.015741507870753936
1.0,0.015754560530679935
1.0,0.015767634854771784
1.0,0.015780730897009966
1.0,0.015793848711554447
1.0,0.015806988352745424
1.0,0.01582014987510408
1.0,0.015833333333333335
1.0,0.0158465387823186
1.0,0.015859766277128547
1.0,0.015873015873015872
1.0,0.01588628762541806
1.0,0.015899581589958158
1.0,0.015912897822445562
1.0,0.01592623637887678
1.0,0.015939597315436243
1.0,0.01595298068849706
1.0,0.015966386554621848
1.0,0.0159798149705635
1.0,0.015993265993265993
1.0,0.016006739679865205
1.0,0.016020236087689713
1.0,0.016033755274261603
1.0,0.016047297297297296
1.0,0.016060862214708368
1.0,0.016074450084602367
1.0,0.016088060965283656
1.0,0.016101694915254237
1.0,0.016115351993214587
1.0,0.016129032258064516
1.0,0.016142735768903994
1.0,0.016156462585034014
1.0,0.016170212765957447
1.0,0.016183986371379896
1.0,0.01619778346121057
1.0,0.016211604095563138
1.0,0.016225448334756618
1.0,0.01623931623931624
1.0,0.016253207869974338
1.0,0.016267123287671232
1.0,0.016281062553556127
1.0,0.016295025728987993
1.0,0.01630901287553648
1.0,0.01632302405498282
1.0,0.01633705932932072
1.0,0.016351118760757316
1.0,0.01636520241171404
1.0,0.016379310344827588
1.0,0.01639344262295082
1.0,0.016407599309153715
1.0,0.016421780466724288
1.0,0.01643598615916955
1.0,0.01645021645021645
1.0,0.016464471403812825
1.0,0.01647875108412836
1.0,0.016493055555555556
1.0,0.016507384882710686
1.0,0.01652173913043478
1.0,0.016536118363794605
1.0,0.016550522648083623
1.0,0.016564952048823016
1.0,0.016579406631762654
1.0,0.016593886462882096
1.0,0.016608391608391608
1.0,0.016622922134733157
1.0,0.016637478108581436
1.0,0.016652059596844872
1.0,0.016666666666666666
1.0,0.016681299385425813
1.0,0.016695957820738138
1.0,0.016710642040457344
1.0,0.016725352112676055
1.0,0.016740088105726872
1.0,0.01675485008818342
1.0,0.01676963812886143
1.0,0.01678445229681979
1.0,0.016799292661361626
1.0,0.016814159292035398
1.0,0.01682905225863596
1.0,0.016843971631205674
1.0,0.01685891748003549
1.0,0.016873889875666074
1.0,0.016888888888888887
1.0,0.016903914590747332
1.0,0.016918967052537846
1.0,0.01693404634581105
1.0,0.01694915254237288
1.0,0.016964285714285713
1.0,0.016979445933869526
1.0,0.01699463327370304
1.0,0.017009847806624886
1.0,0.017025089605734768
1.0,0.017040358744394617
1.0,0.017055655296229804
1.0,0.017070979335130278
1.0,0.0170863309352518
1.0,0.017101710171017102
1.0,0.017117117117117116
1.0,0.017132551848512173
1.0,0.017148014440433214
1.0,0.017163504968383016
1.0,0.017179023508137433
1.0,0.017194570135746608
1.0,0.017210144927536232
1.0,0.017225747960108794
1.0,0.017241379310344827
1.0,0.01725703905540418
1.0,0.017272727272727273
1.0,0.017288444040036398
1.0,0.017304189435336976
1.0,0.01731996353691887
1.0,0.017335766423357664
1.0,0.017351598173515982
1.0,0.01736745886654479
1.0,0.01738334858188472
1.0,0.0173992673992674
1.0,0.017415215398716773
1.0,0.01743119266055046
1.0,0.017447199265381085
1.0,0.017463235294117647
1.0,0.017479300827966882
1.0,0.017495395948434623
1.0,0.017511520737327188
1.0,0.017527675276752766
1.0,0.017543859649122806
1.0,0.01756007393715342
1.0,0.01757631822386679
1.0,0.017592592592592594
1.0,0.017608897126969416
1.0,0.017625231910946195
1.0,0.017641597028783658
1.0,0.017657992565055763
1.0,0.017674418604651163
1.0,0.017690875232774673
1.0,0.017707362534948742
1.0,0.017723880597014924
1.0,0.017740429505135387
1.0,0.017757009345794394
1.0,0.01777362020579981
1.0,0.017790262172284643
1.0,0.01780693533270853
1.0,0.017823639774859287
1.0,0.01784037558685446
1.0,0.017857142857142856
1.0,0.017873941674506115
1.0,0.017890772128060263
1.0,0.017907634307257305
1.0,0.017924528301886792
1.0,0.01794145420207743
1.0,0.017958412098298678
1.0,0.017975402081362345
1.0,0.017992424242424244
1.0,0.01800947867298578
1.0,0.018026565464895637
1.0,0.018043684710351376
1.0,0.01806083650190114
1.0,0.01807802093244529
1.0,0.018095238095238095
1.0,0.01811248808388942
1.0,0.01812977099236641
1.0,0.018147086914995225
1.0,0.018164435946462717
1.0,0.01818181818181818
1.0,0.018199233716475097
1.0,0.01821668264621285
1.0,0.018234165067178502
1.0,0.01825168107588857
1.0,0.01826923076923077
1.0,0.01828681424446583
1.0,0.018304431599229287
1.0,0.01832208293153327
1.0,0.01833976833976834
1.0,0.018357487922705314
1.0,0.0183752417794971
1.0,0.018393030009680542
1.0,0.018410852713178296
1.0,0.01842870999030068
1.0,0.018446601941747572
1.0,0.0184645286686103
1.0,0.01848249027237354
1.0,0.018500486854917234
1.0,0.018518518518518517
1.0,0.018536585365853658
1.0,0.0185546875
1.0,0.01857282502443793
1.0,0.018590998043052837
1.0,0.01860920666013712
1.0,0.018627450980392157
1.0,0.018645731108930325
1.0,0.018664047151277015
1.0,0.018682399213372666
1.0,0.018700787401574805
1.0,0.0187192118226601
1.0,0.01873767258382643
1.0,0.018756169792694965
1.0,0.018774703557312252
1.0,0.018793273986152326
1.0,0.01881188118811881
1.0,0.018830525272547076
1.0,0.018849206349206348
1.0,0.018867924528301886
1.0,0.018886679920477135
1.0,0.01890547263681592
1.0,0.018924302788844622
1.0,0.018943170488534396
1.0,0.018962075848303395
1.0,0.01898101898101898
1.0,0.019
1.0,0.01901901901901902
1.0,0.01903807615230461
1.0,0.01905717151454363
1.0,0.019076305220883535
1.0,0.019095477386934675
1.0,0.019114688128772636
1.0,0.019133937562940583
1.0,0.019153225806451613
1.0,0.01917255297679112
1.0,0.01919191919191919
1.0,0.019211324570273004
1.0,0.019230769230769232
1.0,0.019250253292806486
1.0,0.019269776876267748
1.0,0.019289340101522844
1.0,0.019308943089430895
1.0,0.019328585961342827
1.0,0.019348268839103868
1.0,0.019367991845056064
1.0,0.019387755102040816
1.0,0.01940755873340143
1.0,0.019427402862985686
1.0,0.019447287615148412
1.0,0.0194672131147541
1.0,0.019487179487179488
1.0,0.019507186858316223
1.0,0.019527235354573486
1.0,0.01954732510288066
1.0,0.01956745623069001
1.0,0.01958762886597938
1.0,0.0196078431372549
1.0,0.01962809917355372
1.0,0.01964839710444674
1.0,0.019668737060041408
1.0,0.019689119170984457
1.0,0.01970954356846473
1.0,0.01973001038421599
1.0,0.01975051975051975
1.0,0.019771071800208116
1.0,0.019791666666666666
1.0,0.01981230448383733
1.0,0.019832985386221295
1.0,0.019853709508881923
1.0,0.0198744769874477
1.0,0.019895287958115182
1.0,0.019916142557651992
1.0,0.01993704092339979
1.0,0.01995798319327731
1.0,0.019978969505783387
1.0,0.02
1.0,0.020021074815595362
1.0,0.020042194092827006
1.0,0.02006335797254488
1.0,0.0200845665961945
1.0,0.020105820105820106
1.0,0.020127118644067795
1.0,0.02014846235418876
1.0,0.020169851380042462
1.0,0.020191285866099893
1.0,0.02021276595744681
1.0,0.02023429179978701
1.0,0.02025586353944563
1.0,0.020277481323372464
1.0,0.0202991452991453
1.0,0.020320855614973262
1.0,0.020342612419700215
1.0,0.020364415862808145
1.0,0.0203862660944206
1.0,0.02040816326530612
1.0,0.02043010752688172
1.0,0.02045209903121636
1.0,0.020474137931034482
1.0,0.020496224379719527
1.0,0.020518358531317494
1.0,0.02054054054054054
1.0,0.020562770562770564
1.0,0.020585048754062838
1.0,0.020607375271149676
1.0,0.02062975027144408
1.0,0.020652173913043477
1.0,0.020674646354733407
1.0,0.020697167755991286
1.0,0.020719738276990186
1.0,0.02074235807860262
1.0,0.020765027322404372
1.0,0.020787746170678335
1.0,0.0208105147864184
1.0,0.020833333333333332
1.0,0.020856201975850714
1.0,0.020879120879120878
1.0,0.020902090209020903
1.0,0.02092511013215859
1.0,0.020948180815876516
1.0,0.02097130242825607
1.0,0.020994475138121547
1.0,0.02101769911504425
1.0,0.021040974529346623
1.0,0.02106430155210643
1.0,0.021087680355160933
1.0,0.021111111111111112
1.0,0.021134593993325918
1.0,0.021158129175946547
1.0,0.021181716833890748
1.0,0.021205357142857144
1.0,0.021229050279329607
1.0,0.021252796420581657
1.0,0.02127659574468085
1.0,0.021300448430493273
1.0,0.02132435465768799
1.0,0.021348314606741574
1.0,0.021372328458942633
1.0,0.021396396396396396
1.0,0.02142051860202931
1.0,0.02144469525959368
1.0,0.021468926553672316
1.0,0.021493212669683258
1.0,0.021517553793884484
1.0,0.021541950113378686
1.0,0.021566401816118047
1.0,0.02159090909090909
1.0,0.02161547212741752
1.0,0.02164009111617312
1.0,0.021664766248574687
1.0,0.021689497716894976
1.0,0.021714285714285714
1.0,0.021739130434782608
1.0,0.021764032073310423
1.0,0.021788990825688075
1.0,0.021814006888633754
1.0,0.021839080459770115
1.0,0.02186421173762946
1.0,0.021889400921658985
1.0,0.02191464821222607
1.0,0.021939953810623556
1.0,0.021965317919075144
1.0,0.02199074074074074
1.0,0.0220162224797219
1.0,0.022041763341067284
1.0,0.022067363530778164
1.0,0.022093023255813953
1.0,0.02211874272409779
1.0,0.022144522144522144
1.0,0.022170361726954493
1.0,0.02219626168224299
1.0,0.022222222222222223
1.0,0.02224824355971897
1.0,0.022274325908558032
1.0,0.022300469483568074
1.0,0.022326674500587545
1.0,0.02235294117647059
1.0,0.02237926972909305
1.0,0.02240566037735849
1.0,0.02243211334120425
1.0,0.022458628841607566
1.0,0.022485207100591716
1.0,0.022511848341232227
1.0,0.022538552787663108
1.0,0.022565320665083134
1.0,0.022592152199762187
1.0,0.02261904761904762
1.0,0.02264600715137068
1.0,0.022673031026252982
1.0,0.022700119474313024
1.0,0.022727272727272728
1.0,0.022754491017964073
1.0,0.022781774580335732
1.0,0.022809123649459785
1.0,0.02283653846153846
1.0,0.02286401925391095
1.0,0.02289156626506024
1.0,0.022919179734620022
1.0,0.022946859903381644
1.0,0.022974607013301087
1.0,0.023002421307506054
1.0,0.02303030303030303
1.0,0.023058252427184466
1.0,0.023086269744835967
1.0,0.023114355231143552
1.0,0.023142509135200974
1.0,0.023170731707317073
1.0,0.0231990231990232
1.0,0.023227383863080684
1.0,0.023255813953488372
1.0,0.023284313725490197
1.0,0.023312883435582823
1.0,0.02334152334152334
1.0,0.023370233702337023
1.0,0.023399014778325122
1.0,0.02342786683107275
1.0,0.02345679012345679
1.0,0.023485784919653894
1.0,0.023514851485148515
1.0,0.023543990086741014
1.0,0.02357320099255583
1.0,0.02360248447204969
1.0,0.0236318407960199
1.0,0.023661270236612703
1.0,0.02369077306733167
1.0,0.02372034956304619
1.0,0.02375
1.0,0.023779724655819776
1.0,0.023809523809523808
1.0,0.02383939774153074
1.0,0.02386934673366834
1.0,0.02389937106918239
1.0,0.02392947103274559
1.0,0.02395964691046658
1.0,0.023989898989898988
1.0,0.02402022756005057
1.0,0.024050632911392405
1.0,0.024081115335868188
1.0,0.024111675126903553
1.0,0.0241423125794155
1.0,0.024173027989821884
1.0,0.024203821656050957
1.0,0.02423469387755102
1.0,0.024265644955300127
1.0,0.024296675191815855
1.0,0.024327784891165175
1.0,0.02435897435897436
1.0,0.024390243902439025
1.0,0.02442159383033419
1.0,0.02445302445302445
1.0,0.024484536082474227
1.0,0.024516129032258065
1.0,0.02454780361757106
1.0,0.02457956015523933
1.0,0.02461139896373057
1.0,0.02464332036316472
1.0,0.024675324675324677
1.0,0.0247074122236671
1.0,0.024739583333333332
1.0,0.024771838331160364
1.0,0.024804177545691905
1.0,0.02483660130718954
1.0,0.024869109947643978
1.0,0.02490170380078637
1.0,0.024934383202099737
1.0,0.024967148488830485
1.0,0.025
1.0,0.025032938076416336
1.0,0.025065963060686015
1.0,0.02509907529722589
1.0,0.02513227513227513
1.0,0.025165562913907286
1.0,0.025198938992042442
1.0,0.025232403718459494
1.0,0.02526595744680851
1.0,0.02529960053262317
1.0,0.025333333333333333
1.0,0.025367156208277702
1.0,0.02540106951871658
1.0,0.025435073627844713
1.0,0.02546916890080429
1.0,0.025503355704697986
1.0,0.025537634408602152
1.0,0.02557200538358008
1.0,0.025606469002695417
1.0,0.02564102564102564
1.0,0.025675675675675677
1.0,0.02571041948579161
1.0,0.025745257452574527
1.0,0.025780189959294438
1.0,0.025815217391304348
1.0,0.02585034013605442
1.0,0.025885558583106268
1.0,0.02592087312414734
1.0,0.025956284153005466
1.0,0.025991792065663474
1.0,0.026027397260273973
1.0,0.02606310013717421
1.0,0.0260989010989011
1.0,0.026134800550206328
1.0,0.026170798898071626
1.0,0.02620689655172414
1.0,0.026243093922651933
1.0,0.02627939142461964
1.0,0.02631578947368421
1.0,0.026352288488210817
1.0,0.02638888888888889
1.0,0.02642559109874826
1.0,0.026462395543175487
1.0,0.026499302649930265
1.0,0.02653631284916201
1.0,0.026573426573426574
1.0,0.02661064425770308
1.0,0.02664796633941094
1.0,0.026685393258426966
1.0,0.026722925457102673
1.0,0.02676056338028169
1.0,0.02679830747531735
1.0,0.026836158192090395
1.0,0.026874115983026876
1.0,0.026912181303116147
1.0,0.02695035460992908
1.0,0.026988636363636364
1.0,0.02702702702702703
1.0,0.027065527065527065
1.0,0.02710413694721826
1.0,0.027142857142857142
1.0,0.027181688125894134
1.0,0.027220630372492838
1.0,0.027259684361549498
1.0,0.027298850574712645
1.0,0.027338129496402876
1.0,0.027377521613832854
1.0,0.027417027417027416
1.0,0.02745664739884393
1.0,0.027496382054992764
1.0,0.02753623188405797
1.0,0.027576197387518143
1.0,0.027616279069767442
1.0,0.027656477438136828
1.0,0.027696793002915453
1.0,0.027737226277372264
1.0,0.027777777777777776
1.0,0.027818448023426062
1.0,0.02785923753665689
1.0,0.027900146842878122
1.0,0.027941176470588237
1.0,0.027982326951399118
1.0,0.028023598820058997
1.0,0.028064992614475627
1.0,0.028106508875739646
1.0,0.028148148148148148
1.0,0.028189910979228485
1.0,0.02823179791976226
1.0,0.028273809523809524
1.0,0.028315946348733235
1.0,0.028358208955223882
1.0,0.028400597907324365
1.0,0.02844311377245509
1.0,0.02848575712143928
1.0,0.028528528528528527
1.0,0.02857142857142857
1.0,0.0286144578313253
1.0,0.02865761689291101
1.0,0.028700906344410877
1.0,0.028744326777609682
1.0,0.02878787878787879
1.0,0.028831562974203338
1.0,0.028875379939209727
1.0,0.0289193302891933
1.0,0.028963414634146343
1.0,0.02900763358778626
1.0,0.0290519877675841
1.0,0.02909647779479326
1.0,0.029141104294478526
1.0,0.029185867895545316
1.0,0.02923076923076923
1.0,0.029275808936825885
1.0,0.029320987654320986
1.0,0.02936630602782071
1.0,0.029411764705882353
1.0,0.02945736434108527
1.0,0.029503105590062112
1.0,0.029548989113530325
1.0,0.029595015576323987
1.0,0.029641185647425898
1.0,0.0296875
1.0,0.0297339593114241
1.0,0.029780564263322883
1.0,0.029827315541601257
1.0,0.029874213836477988
1.0,0.029921259842519685
1.0,0.02996845425867508
1.0,0.030015797788309637
1.0,0.030063291139240507
1.0,0.030110935023771792
1.0,0.03015873015873016
1.0,0.030206677265500796
1.0,0.030254777070063694
1.0,0.030303030303030304
1.0,0.03035143769968051
1.0,0.0304
1.0,0.030448717948717948
1.0,0.030497592295345103
1.0,0.03054662379421222
1.0,0.030595813204508857
1.0,0.03064516129032258
1.0,0.030694668820678513
1.0,0.030744336569579287
1.0,0.03079416531604538
1.0,0.030844155844155844
1.0,0.030894308943089432
1.0,0.030944625407166124
1.0,0.03099510603588907
1.0,0.03104575163398693
1.0,0.031096563011456628
1.0,0.03114754098360656
1.0,0.031198686371100164
1.0,0.03125
1.0,0.03130148270181219
1.0,0.03135313531353135
1.0,0.03140495867768595
1.0,0.03145695364238411
1.0,0.03150912106135987
1.0,0.03156146179401993
1.0,0.03161397670549085
1.0,0.03166666666666667
1.0,0.03171953255425709
1.0,0.03177257525083612
1.0,0.031825795644891124
1.0,0.031879194630872486
1.0,0.031932773109243695
1.0,0.03198653198653199
1.0,0.03204047217537943
1.0,0.03209459459459459
1.0,0.032148900169204735
1.0,0.03220338983050847
1.0,0.03225806451612903
1.0,0.03231292517006803
1.0,0.03236797274275979
1.0,0.032423208191126277
1.0,0.03247863247863248
1.0,0.032534246575342464
1.0,0.032590051457975985
1.0,0.03264604810996564
1.0,0.03270223752151463
1.0,0.032758620689655175
1.0,0.03281519861830743
1.0,0.0328719723183391
1.0,0.03292894280762565
1.0,0.03298611111111111
1.0,0.03304347826086956
1.0,0.033101045296167246
1.0,0.03315881326352531
1.0,0.033216783216783216
1.0,0.03327495621716287
1.0,0.03333333333333333
1.0,0.033391915641476276
1.0,0.03345070422535211
1.0,0.03350970017636684
1.0,0.03356890459363958
0.9473684210526315,0.03185840707964602
0.9473684210526315,0.031914893617021274
0.9473684210526315,0.03197158081705151
0.9473684210526315,0.03202846975088968
0.9473684210526315,0.03208556149732621
0.9473684210526315,0.03214285714285714
0.9473684210526315,0.03220035778175313
0.9473684210526315,0.03225806451612903
0.9473684210526315,0.03231597845601436
0.9473684210526315,0.03237410071942446
0.9473684210526315,0.032432432432432434
0.9473684210526315,0.032490974729241874
0.9473684210526315,0.0325497287522604
0.9473684210526315,0.03260869565217391
0.9473684210526315,0.032667876588021776
0.9473684210526315,0.03272727272727273
0.9473684210526315,0.03278688524590164
0.9473684210526315,0.032846715328467155
0.9473684210526315,0.03290676416819013
0.9473684210526315,0.03296703296703297
0.9473684210526315,0.03302752293577982
0.9473684210526315,0.03308823529411765
0.9473684210526315,0.03314917127071823
0.9473684210526315,0.033210332103321034
0.9473684210526315,0.033271719038817
0.9473684210526315,0.03333333333333333
0.9473684210526315,0.03339517625231911
0.9473684210526315,0.03345724907063197
0.9473684210526315,0.0335195530726257
0.9473684210526315,0.033582089552238806
0.9473684210526315,0.03364485981308411
0.9473684210526315,0.033707865168539325
